wiki_language_code,target_word,translation_id,word_id,translation
fi,family,t1,w1,perhe
fr,family,t1,w1,famille
id,family,t1,w1,keluarga
it,family,t1,w1,famiglia
ja,family,t1,w1,家族
ko,family,t1,w1,가족
ms,family,t1,w1,keluarga
no,family,t1,w1,familie
tl,family,t1,w1,pamilya
pl,family,t1,w1,rodzina
ru,family,t1,w1,семья
sv,family,t1,w1,familj
tr,family,t1,w1,aile
zu,family,t1,w1,umndeni
he,family,t1,w1,מִשׁפָּחָה
hr,family,t1,w1,obitelj
ro,family,t1,w1,familie
el,family,t1,w1,οικογένεια
th,family,t1,w1,ครอบครัว
vi,family,t1,w1,gia
ga,family,t1,w1,teaghlach
hu,family,t1,w1,család
hi,family,t1,w1,परिवार
ps,family,t1,w1,کورنۍ
ar,fiddle,t1,w1,كمان
fa,fiddle,t1,w1,کلام
de,fiddle,t1,w1,geige
en,fiddle,t1,w1,fiddle
nl,fiddle,t1,w1,viool
pt,fiddle,t1,w1,violino
zh,fiddle,t1,w1,小提琴
es,fiddle,t1,w1,violín
da,fiddle,t1,w1,violin
fi,fiddle,t1,w1,viulu
fr,fiddle,t1,w1,violon
id,fiddle,t1,w1,biola
it,fiddle,t1,w1,violino
ja,fiddle,t1,w1,フィドル
ko,fiddle,t1,w1,깡깡이
ms,fiddle,t1,w1,biola
no,fiddle,t1,w1,fele
tl,fiddle,t1,w1,magbiyolin
pl,fiddle,t1,w1,skrzypce
ru,fiddle,t1,w1,играть
sv,fiddle,t1,w1,fiol
tr,fiddle,t1,w1,keman
zu,fiddle,t1,w1,fiddle
he,fiddle,t1,w1,כינור
hr,fiddle,t1,w1,violina
ro,fiddle,t1,w1,violă
el,fiddle,t1,w1,βιολί
th,fiddle,t1,w1,ซอ
vi,fiddle,t1,w1,vĩ
ga,fiddle,t1,w1,fidil
hu,fiddle,t1,w1,hegedű
hi,fiddle,t1,w1,बेला
ps,fiddle,t1,w1,فایل
ar,filth,t1,w1,رجس
fa,filth,t1,w1,کثیف
de,filth,t1,w1,schmutz
en,filth,t1,w1,filth
nl,filth,t1,w1,vuiligheid
pt,filth,t1,w1,sujeira
zh,filth,t1,w1,污垢
es,filth,t1,w1,inmundicia
da,filth,t1,w1,snavs
fi,filth,t1,w1,saasta
fr,filth,t1,w1,saleté
id,filth,t1,w1,kotoran
it,filth,t1,w1,sporcizia
ja,filth,t1,w1,汚物
ko,filth,t1,w1,오물
ms,filth,t1,w1,kotoran
no,filth,t1,w1,skitt
tl,filth,t1,w1,dumi
pl,filth,t1,w1,brud
ru,filth,t1,w1,гадость
sv,filth,t1,w1,smuts
tr,filth,t1,w1,pislik
zu,filth,t1,w1,ukungcola
he,filth,t1,w1,זוּהֲמָה
hr,filth,t1,w1,prljavština
ro,filth,t1,w1,murdărie
el,filth,t1,w1,βρώμα
th,filth,t1,w1,ความสกปรก
vi,filth,t1,w1,bẩn
ga,filth,t1,w1,filth
hu,filth,t1,w1,piszok
hi,filth,t1,w1,गंदगी
ps,filth,t1,w1,خندا
ar,firearm,t1,w1,سلاح
fa,firearm,t1,w1,اسلحه
de,firearm,t1,w1,feuerwaffe
en,firearm,t1,w1,firearm
nl,firearm,t1,w1,vuurwapen
pt,firearm,t1,w1,arma
zh,firearm,t1,w1,火器
es,firearm,t1,w1,arma
da,firearm,t1,w1,skydevåben
fi,firearm,t1,w1,tuliase
fr,firearm,t1,w1,arme
id,firearm,t1,w1,senjata
it,firearm,t1,w1,arma
ja,firearm,t1,w1,銃器
ko,firearm,t1,w1,총기
ms,firearm,t1,w1,senjata
no,firearm,t1,w1,skytevåpen
tl,firearm,t1,w1,armas
pl,firearm,t1,w1,broń
ru,firearm,t1,w1,огнестрельное
sv,firearm,t1,w1,skjutvapen
tr,firearm,t1,w1,ateşli
zu,firearm,t1,w1,isibhamu
he,firearm,t1,w1,אֶקְדָח
hr,firearm,t1,w1,vatreno
ro,firearm,t1,w1,armă
el,firearm,t1,w1,πυροβόλο
th,firearm,t1,w1,ปืน
vi,firearm,t1,w1,vũ
ga,firearm,t1,w1,arm
hu,firearm,t1,w1,lőfegyver
hi,firearm,t1,w1,बन्दूक
ps,firearm,t1,w1,اور
ar,flea,t1,w1,برغوث
fa,flea,t1,w1,کک
de,flea,t1,w1,floh
en,flea,t1,w1,flea
nl,flea,t1,w1,vlo
pt,flea,t1,w1,pulga
zh,flea,t1,w1,跳蚤
es,flea,t1,w1,pulga
da,flea,t1,w1,loppe
fi,flea,t1,w1,kirppu
fr,flea,t1,w1,puce
id,flea,t1,w1,kutu
it,flea,t1,w1,pulce
ja,flea,t1,w1,ノミ
ko,flea,t1,w1,벼룩
ms,flea,t1,w1,loak
no,flea,t1,w1,loppe
tl,flea,t1,w1,pulgas
pl,flea,t1,w1,pchła
ru,flea,t1,w1,блоха
sv,flea,t1,w1,loppa
tr,flea,t1,w1,pire
zu,flea,t1,w1,i-flea
he,flea,t1,w1,פַּרעוֹשׁ
hr,flea,t1,w1,buha
ro,flea,t1,w1,purice
el,flea,t1,w1,ψύλλος
th,flea,t1,w1,เห็บ
vi,flea,t1,w1,bọ
ga,flea,t1,w1,flea
hu,flea,t1,w1,bolha
hi,flea,t1,w1,देहिका
ps,flea,t1,w1,پټه
ar,flute,t1,w1,مزمار
fa,flute,t1,w1,فلوت
de,flute,t1,w1,flöte
en,flute,t1,w1,flute
nl,flute,t1,w1,fluit
pt,flute,t1,w1,flauta
zh,flute,t1,w1,长笛
es,flute,t1,w1,flauta
da,flute,t1,w1,fløjte
fi,flute,t1,w1,huilu
fr,flute,t1,w1,flûte
id,flute,t1,w1,seruling
it,flute,t1,w1,flauto
ja,flute,t1,w1,フルート
ko,flute,t1,w1,플루트
ms,flute,t1,w1,seruling
no,flute,t1,w1,fløyte
tl,flute,t1,w1,plauta
pl,flute,t1,w1,flet
ru,flute,t1,w1,флейта
sv,flute,t1,w1,flöjt
tr,flute,t1,w1,flüt
zu,flute,t1,w1,umcibisholo
he,flute,t1,w1,חליל
hr,flute,t1,w1,flauta
ro,flute,t1,w1,flaut
el,flute,t1,w1,φλάουτο
th,flute,t1,w1,ขลุ่ย
vi,flute,t1,w1,ống
ga,flute,t1,w1,fliúit
hu,flute,t1,w1,fuvola
hi,flute,t1,w1,बांसुरी
ps,flute,t1,w1,بویټ
ar,fly,t1,w1,يطير
fa,fly,t1,w1,پرواز
de,fly,t1,w1,fliege
en,fly,t1,w1,fly
nl,fly,t1,w1,vlieg
pt,fly,t1,w1,mosca
zh,fly,t1,w1,飞
es,fly,t1,w1,mosca
da,fly,t1,w1,flyve
fi,fly,t1,w1,lentää
fr,fly,t1,w1,mouche
id,fly,t1,w1,terbang
it,fly,t1,w1,volare
ja,fly,t1,w1,飛ぶ
ko,fly,t1,w1,파리
ms,fly,t1,w1,terbang
no,fly,t1,w1,fly
tl,fly,t1,w1,lumipad
pl,fly,t1,w1,latać
ru,fly,t1,w1,летать
sv,fly,t1,w1,flyga
tr,fly,t1,w1,sinek
zu,fly,t1,w1,fly
he,fly,t1,w1,"לטוס,"
hr,fly,t1,w1,letjeti
ro,fly,t1,w1,a
el,fly,t1,w1,πετώ
th,fly,t1,w1,บิน
vi,fly,t1,w1,bay
ga,fly,t1,w1,eitilt
hu,fly,t1,w1,légy
hi,fly,t1,w1,उड़ना
ps,fly,t1,w1,الوتکه
ar,freedom,t1,w1,حرية
fa,freedom,t1,w1,آزادی
de,freedom,t1,w1,freiheit
en,freedom,t1,w1,freedom
nl,freedom,t1,w1,vrijheid
pt,freedom,t1,w1,liberdade
zh,freedom,t1,w1,自由
es,freedom,t1,w1,libertad
da,freedom,t1,w1,frihed
fi,freedom,t1,w1,vapaus
fr,freedom,t1,w1,liberté
id,freedom,t1,w1,kebebasan
it,freedom,t1,w1,la
ja,freedom,t1,w1,自由
ko,freedom,t1,w1,자유
ms,freedom,t1,w1,kebebasan
no,freedom,t1,w1,frihet
tl,freedom,t1,w1,kalayaan
pl,freedom,t1,w1,wolność
ru,freedom,t1,w1,свобода
sv,freedom,t1,w1,frihet
tr,freedom,t1,w1,özgürlük
zu,freedom,t1,w1,inkululeko
he,freedom,t1,w1,חוֹפֶשׁ
hr,freedom,t1,w1,sloboda
ro,freedom,t1,w1,libertate
el,freedom,t1,w1,ελευθερία
th,freedom,t1,w1,เสรีภาพ
vi,freedom,t1,w1,sự
ga,freedom,t1,w1,saoirse
hu,freedom,t1,w1,szabadság
hi,freedom,t1,w1,आजादी
ps,freedom,t1,w1,آزادي
ar,friend,t1,w1,صديق
fa,friend,t1,w1,دوست
de,friend,t1,w1,freund
en,friend,t1,w1,friend
nl,friend,t1,w1,vriend
pt,friend,t1,w1,amigos
zh,friend,t1,w1,朋友
es,friend,t1,w1,amigo
da,friend,t1,w1,ven
fi,friend,t1,w1,ystävä
fr,friend,t1,w1,ami
id,friend,t1,w1,teman
it,friend,t1,w1,amico
ja,friend,t1,w1,友人
ko,friend,t1,w1,친구
ms,friend,t1,w1,kawan
no,friend,t1,w1,venn
tl,friend,t1,w1,kaibigan
pl,friend,t1,w1,przyjaciel
ru,friend,t1,w1,друг
sv,friend,t1,w1,vän
tr,friend,t1,w1,arkadaş
zu,friend,t1,w1,umngane
he,friend,t1,w1,חָבֵר
hr,friend,t1,w1,prijatelj
ro,friend,t1,w1,prieten
el,friend,t1,w1,φίλος
th,friend,t1,w1,เพื่อน
vi,friend,t1,w1,người
ga,friend,t1,w1,cara
hu,friend,t1,w1,barát
hi,friend,t1,w1,दोस्त
ps,friend,t1,w1,ملګري
ar,gentle,t1,w1,لطيف
fa,gentle,t1,w1,ملایم
de,gentle,t1,w1,sanft
en,gentle,t1,w1,gentle
nl,gentle,t1,w1,teder
pt,gentle,t1,w1,□
zh,gentle,t1,w1,温和
es,gentle,t1,w1,amable
da,gentle,t1,w1,mild
fi,gentle,t1,w1,lempeä
fr,gentle,t1,w1,doux
id,gentle,t1,w1,lemah
it,gentle,t1,w1,dolce
ja,gentle,t1,w1,優しい
ko,gentle,t1,w1,부드러운
ms,gentle,t1,w1,lembut
no,gentle,t1,w1,skånsom
tl,gentle,t1,w1,magiliw
pl,gentle,t1,w1,delikatny
ru,gentle,t1,w1,нежный
sv,gentle,t1,w1,mild
tr,gentle,t1,w1,nazik
zu,gentle,t1,w1,mnene
he,gentle,t1,w1,עָדִין
hr,gentle,t1,w1,nježan
ro,gentle,t1,w1,blând
el,gentle,t1,w1,ευγενής
th,gentle,t1,w1,อ่อนโยน
vi,gentle,t1,w1,dịu
ga,gentle,t1,w1,milis
hu,gentle,t1,w1,kedves
hi,gentle,t1,w1,सज्जन
ps,gentle,t1,w1,نرمه
ar,gift,t1,w1,هدية
fa,gift,t1,w1,هدیه
de,gift,t1,w1,geschenk
en,gift,t1,w1,gift
nl,gift,t1,w1,gift
pt,gift,t1,w1,presente
zh,gift,t1,w1,礼品
es,gift,t1,w1,regalo
da,gift,t1,w1,gave
fi,gift,t1,w1,lahja
fr,gift,t1,w1,cadeau
id,gift,t1,w1,hadiah
it,gift,t1,w1,regalo
ja,gift,t1,w1,贈り物
ko,gift,t1,w1,선물
ms,gift,t1,w1,hadiah
no,gift,t1,w1,gave
tl,gift,t1,w1,regalo
pl,gift,t1,w1,prezent
ru,gift,t1,w1,подарок
sv,gift,t1,w1,gåva
tr,gift,t1,w1,hediye
zu,gift,t1,w1,isipho
he,gift,t1,w1,מתנה
hr,gift,t1,w1,dar
ro,gift,t1,w1,cadou
el,gift,t1,w1,δώρο
th,gift,t1,w1,ของขวัญ
vi,gift,t1,w1,quà
ga,gift,t1,w1,bronntanas
hu,gift,t1,w1,ajándék
hi,gift,t1,w1,उपहार
ps,gift,t1,w1,ډالۍ
ar,gladiola,t1,w1,gladiola
fa,gladiola,t1,w1,گلادیلا
de,gladiola,t1,w1,gladiole
en,gladiola,t1,w1,gladiola
nl,gladiola,t1,w1,gladiola
pt,gladiola,t1,w1,gladiola
zh,gladiola,t1,w1,唐菖蒲
es,gladiola,t1,w1,gladiolo
da,gladiola,t1,w1,gladiola
fi,gladiola,t1,w1,gladiola
fr,gladiola,t1,w1,glaïeul
id,gladiola,t1,w1,gladiola
it,gladiola,t1,w1,gladiola
ja,gladiola,t1,w1,グラジオラ
ko,gladiola,t1,w1,글라디올러스
ms,gladiola,t1,w1,gladiola
no,gladiola,t1,w1,gladiola
tl,gladiola,t1,w1,gladiola
pl,gladiola,t1,w1,mieczyk
ru,gladiola,t1,w1,гладиолус
sv,gladiola,t1,w1,gladiola
tr,gladiola,t1,w1,gladiola
zu,gladiola,t1,w1,i-gladiola
he,gladiola,t1,w1,גלַדיִוֹלָה
hr,gladiola,t1,w1,gladiola
ro,gladiola,t1,w1,gladiola
el,gladiola,t1,w1,κρινοειδές
th,gladiola,t1,w1,gladiola
vi,gladiola,t1,w1,gladiola
ga,gladiola,t1,w1,gladiola
hu,gladiola,t1,w1,gladiola
hi,gladiola,t1,w1,gladiola
ps,gladiola,t1,w1,gladiola
ar,gnat,t1,w1,ناموس
fa,gnat,t1,w1,گناه
de,gnat,t1,w1,mücke
en,gnat,t1,w1,gnat
nl,gnat,t1,w1,mug
pt,gnat,t1,w1,mosquito
zh,gnat,t1,w1,蚊蚋
es,gnat,t1,w1,mosquito
da,gnat,t1,w1,myg
fi,gnat,t1,w1,sääski
fr,gnat,t1,w1,moucheron
id,gnat,t1,w1,agas
it,gnat,t1,w1,moscerino
ja,gnat,t1,w1,ガット
ko,gnat,t1,w1,박쥐
ms,gnat,t1,w1,gnat
no,gnat,t1,w1,knott
tl,gnat,t1,w1,gnat
pl,gnat,t1,w1,komar
ru,gnat,t1,w1,комар
sv,gnat,t1,w1,knott
tr,gnat,t1,w1,tatarcık
zu,gnat,t1,w1,izinkukhu
he,gnat,t1,w1,יַתוּשׁ
hr,gnat,t1,w1,običan
ro,gnat,t1,w1,țânțar
el,gnat,t1,w1,σκνίπα
th,gnat,t1,w1,ริ้น
vi,gnat,t1,w1,đinh
ga,gnat,t1,w1,gnat
hu,gnat,t1,w1,szúnyog
hi,gnat,t1,w1,कुटकी
ps,gnat,t1,w1,gnat
ar,grenade,t1,w1,قنبلة
fa,grenade,t1,w1,نارنجک
de,grenade,t1,w1,granate
en,grenade,t1,w1,grenade
nl,grenade,t1,w1,granaat
pt,grenade,t1,w1,grenade
zh,grenade,t1,w1,手榴弹
es,grenade,t1,w1,granada
da,grenade,t1,w1,granat
fi,grenade,t1,w1,kranaatti
fr,grenade,t1,w1,grenade
id,grenade,t1,w1,granat
it,grenade,t1,w1,bomba
ja,grenade,t1,w1,手榴弾
ko,grenade,t1,w1,수류탄
ms,grenade,t1,w1,bom
no,grenade,t1,w1,granat
tl,grenade,t1,w1,granada
pl,grenade,t1,w1,granat
ru,grenade,t1,w1,граната
sv,grenade,t1,w1,granat
tr,grenade,t1,w1,el
zu,grenade,t1,w1,i-grenade
he,grenade,t1,w1,רימון
hr,grenade,t1,w1,granata
ro,grenade,t1,w1,grenadă
el,grenade,t1,w1,χειροβομβίδα
th,grenade,t1,w1,ลูกระเบิดมือ
vi,grenade,t1,w1,lựu
ga,grenade,t1,w1,grenade
hu,grenade,t1,w1,gránát
hi,grenade,t1,w1,ग्रेनेड
ps,grenade,t1,w1,لاسي
ar,grief,t1,w1,حزن
fa,grief,t1,w1,غم
de,grief,t1,w1,trauer
en,grief,t1,w1,grief
nl,grief,t1,w1,verdriet
pt,grief,t1,w1,tristeza
zh,grief,t1,w1,哀思
es,grief,t1,w1,dolor
da,grief,t1,w1,sorg
fi,grief,t1,w1,suru
fr,grief,t1,w1,douleur
id,grief,t1,w1,kesedihan
it,grief,t1,w1,dolore
ja,grief,t1,w1,悲しみ
ko,grief,t1,w1,고통
ms,grief,t1,w1,kesedihan
no,grief,t1,w1,sorg
tl,grief,t1,w1,kalungkutan
pl,grief,t1,w1,smutek
ru,grief,t1,w1,горе
sv,grief,t1,w1,sorg
tr,grief,t1,w1,keder
zu,grief,t1,w1,usizi
he,grief,t1,w1,צַעַר
hr,grief,t1,w1,tuga
ro,grief,t1,w1,jale
el,grief,t1,w1,πένθος
th,grief,t1,w1,ความเศร้าโศก
vi,grief,t1,w1,đau
ga,grief,t1,w1,dólás
hu,grief,t1,w1,bánat
hi,grief,t1,w1,शोक
ps,grief,t1,w1,غم
ar,guitar,t1,w1,غيتار
fa,guitar,t1,w1,گیتار
de,guitar,t1,w1,gitarre
en,guitar,t1,w1,guitar
nl,guitar,t1,w1,gitaar
pt,guitar,t1,w1,violão
zh,guitar,t1,w1,吉他
es,guitar,t1,w1,guitarra
da,guitar,t1,w1,guitar
fi,guitar,t1,w1,kitara
fr,guitar,t1,w1,guitare
id,guitar,t1,w1,gitar
it,guitar,t1,w1,chitarra
ja,guitar,t1,w1,ギター
ko,guitar,t1,w1,기타
ms,guitar,t1,w1,gitar
no,guitar,t1,w1,gitar
tl,guitar,t1,w1,gitara
pl,guitar,t1,w1,gitara
ru,guitar,t1,w1,гитара
sv,guitar,t1,w1,gitarr
tr,guitar,t1,w1,gitar
zu,guitar,t1,w1,isiginci
he,guitar,t1,w1,גִיטָרָה
hr,guitar,t1,w1,gitara
ro,guitar,t1,w1,chitară
el,guitar,t1,w1,κιθάρα
th,guitar,t1,w1,กีตาร์
vi,guitar,t1,w1,đàn
ga,guitar,t1,w1,giotár
hu,guitar,t1,w1,gitár
hi,guitar,t1,w1,गिटार
ps,guitar,t1,w1,ګیتار
ar,gun,t1,w1,بندقية
fa,gun,t1,w1,اسلحه
de,gun,t1,w1,gewehr
en,gun,t1,w1,gun
nl,gun,t1,w1,geweer
pt,gun,t1,w1,arma
zh,gun,t1,w1,枪
es,gun,t1,w1,pistola
da,gun,t1,w1,kanon
fi,gun,t1,w1,ase
fr,gun,t1,w1,pistolet
id,gun,t1,w1,senjata
it,gun,t1,w1,pistola
ja,gun,t1,w1,銃
ko,gun,t1,w1,총
ms,gun,t1,w1,senjata
no,gun,t1,w1,våpen
tl,gun,t1,w1,baril
pl,gun,t1,w1,pistolet
ru,gun,t1,w1,пистолет
sv,gun,t1,w1,pistol
tr,gun,t1,w1,tabanca
zu,gun,t1,w1,isibhamu
he,gun,t1,w1,אֶקְדָח
hr,gun,t1,w1,puška
ro,gun,t1,w1,armă
el,gun,t1,w1,όπλο
th,gun,t1,w1,ปืน
vi,gun,t1,w1,súng
ga,gun,t1,w1,gunna
hu,gun,t1,w1,pisztoly
hi,gun,t1,w1,बंदूक
ps,gun,t1,w1,ټوپ
ar,happy,t1,w1,السعيدة
fa,happy,t1,w1,خوشحال
de,happy,t1,w1,glücklich
en,happy,t1,w1,happy
nl,happy,t1,w1,gelukkig
pt,happy,t1,w1,feliz
zh,happy,t1,w1,快乐
es,happy,t1,w1,contento
da,happy,t1,w1,lykkelig
fi,happy,t1,w1,onnellinen
fr,happy,t1,w1,content
id,happy,t1,w1,senang
it,happy,t1,w1,contento
ja,happy,t1,w1,ハッピー
ko,happy,t1,w1,행복
ms,happy,t1,w1,gembira
no,happy,t1,w1,lykkelig
tl,happy,t1,w1,masaya
pl,happy,t1,w1,szczęśliwy
ru,happy,t1,w1,счастливый
sv,happy,t1,w1,lycklig
tr,happy,t1,w1,mutlu
zu,happy,t1,w1,ujabule
he,happy,t1,w1,שַׂמֵחַ
hr,happy,t1,w1,sretan
ro,happy,t1,w1,fericit
el,happy,t1,w1,ευτυχισμένος
th,happy,t1,w1,มีความสุข
vi,happy,t1,w1,vui
ga,happy,t1,w1,sásta
hu,happy,t1,w1,boldog
hi,happy,t1,w1,खुश
ps,happy,t1,w1,خوشحاله
ar,harmonica,t1,w1,هارمونيكا
fa,harmonica,t1,w1,هارمونیک
de,harmonica,t1,w1,mundharmonika
en,harmonica,t1,w1,harmonica
nl,harmonica,t1,w1,mondharmonica
pt,harmonica,t1,w1,harmônica
zh,harmonica,t1,w1,口琴
es,harmonica,t1,w1,harmónica
da,harmonica,t1,w1,harmonika
fi,harmonica,t1,w1,huuliharppu
fr,harmonica,t1,w1,harmonica
id,harmonica,t1,w1,harmonika
it,harmonica,t1,w1,armonica
ja,harmonica,t1,w1,ハーモニカ
ko,harmonica,t1,w1,하모니카
ms,harmonica,t1,w1,harmoni
no,harmonica,t1,w1,munnspill
tl,harmonica,t1,w1,silindro
pl,harmonica,t1,w1,harmonijka
ru,harmonica,t1,w1,губная
sv,harmonica,t1,w1,munspel
tr,harmonica,t1,w1,armonika
zu,harmonica,t1,w1,i-harmonica
he,harmonica,t1,w1,מַפּוּחִית
hr,harmonica,t1,w1,harmonika
ro,harmonica,t1,w1,muzicuţă
el,harmonica,t1,w1,φυσαρμόνικα
th,harmonica,t1,w1,ออร์แกนปาก
vi,harmonica,t1,w1,harmonica
ga,harmonica,t1,w1,harmonica
hu,harmonica,t1,w1,szájharmonika
hi,harmonica,t1,w1,अकार्डियन
ps,harmonica,t1,w1,همغږۍ
ar,harp,t1,w1,قيثار
fa,harp,t1,w1,ساز
de,harp,t1,w1,harfe
en,harp,t1,w1,harp
nl,harp,t1,w1,harp
pt,harp,t1,w1,harpa
zh,harp,t1,w1,竖琴
es,harp,t1,w1,arpa
da,harp,t1,w1,harpe
fi,harp,t1,w1,harppu
fr,harp,t1,w1,harpe
id,harp,t1,w1,harpa
it,harp,t1,w1,arpa
ja,harp,t1,w1,ハープ
ko,harp,t1,w1,하프
ms,harp,t1,w1,kecapi
no,harp,t1,w1,harpe
tl,harp,t1,w1,alpa
pl,harp,t1,w1,harfa
ru,harp,t1,w1,арфа
sv,harp,t1,w1,harpa
tr,harp,t1,w1,arp
zu,harp,t1,w1,ihabhu
he,harp,t1,w1,נֶבֶל
hr,harp,t1,w1,harfa
ro,harp,t1,w1,harpă
el,harp,t1,w1,άρπα
th,harp,t1,w1,พิณใหญ่
vi,harp,t1,w1,harp
ga,harp,t1,w1,harp
hu,harp,t1,w1,hárfa
hi,harp,t1,w1,वीणा
ps,harp,t1,w1,ورپسې
ar,harpoon,t1,w1,رمح
fa,harpoon,t1,w1,هارپون
de,harpoon,t1,w1,harpune
en,harpoon,t1,w1,harpoon
nl,harpoon,t1,w1,harpoen
pt,harpoon,t1,w1,arpão
zh,harpoon,t1,w1,鱼叉
es,harpoon,t1,w1,arpón
da,harpoon,t1,w1,harpun
fi,harpoon,t1,w1,harppuuna
fr,harpoon,t1,w1,harpon
id,harpoon,t1,w1,seruit
it,harpoon,t1,w1,arpione
ja,harpoon,t1,w1,銛
ko,harpoon,t1,w1,작살
ms,harpoon,t1,w1,tempurung
no,harpoon,t1,w1,harpun
tl,harpoon,t1,w1,salapang
pl,harpoon,t1,w1,harpun
ru,harpoon,t1,w1,гарпун
sv,harpoon,t1,w1,harpun
tr,harpoon,t1,w1,zıpkın
zu,harpoon,t1,w1,i-harpoon
he,harpoon,t1,w1,צִלצָל
hr,harpoon,t1,w1,harpun
ro,harpoon,t1,w1,harpon
el,harpoon,t1,w1,καμάκι
th,harpoon,t1,w1,ฉมวก
vi,harpoon,t1,w1,harpoon
ga,harpoon,t1,w1,harpoon
hu,harpoon,t1,w1,szigony
hi,harpoon,t1,w1,हापून
ps,harpoon,t1,w1,هارپون
ar,harpsichord,t1,w1,بيان
fa,harpsichord,t1,w1,harpsichord
de,harpsichord,t1,w1,cembalo
en,harpsichord,t1,w1,harpsichord
nl,harpsichord,t1,w1,clavecimbel
pt,harpsichord,t1,w1,cravo
zh,harpsichord,t1,w1,大键琴
es,harpsichord,t1,w1,clave
da,harpsichord,t1,w1,cembalo
fi,harpsichord,t1,w1,cembalo
fr,harpsichord,t1,w1,clavecin
id,harpsichord,t1,w1,piano
it,harpsichord,t1,w1,clavicembalo
ja,harpsichord,t1,w1,ハープシコード
ko,harpsichord,t1,w1,하프시
ms,harpsichord,t1,w1,harpsichord
no,harpsichord,t1,w1,cembalo
tl,harpsichord,t1,w1,harpsichord
pl,harpsichord,t1,w1,klawesyn
ru,harpsichord,t1,w1,клавесин
sv,harpsichord,t1,w1,cembalo
tr,harpsichord,t1,w1,harpsikord
zu,harpsichord,t1,w1,i-harpsichord
he,harpsichord,t1,w1,צֶ'מבָּלוֹ
hr,harpsichord,t1,w1,čembalo
ro,harpsichord,t1,w1,clavecin
el,harpsichord,t1,w1,είδος
th,harpsichord,t1,w1,เปียโนชนิดหนึ่ง
vi,harpsichord,t1,w1,nhạc
ga,harpsichord,t1,w1,harpsichord
hu,harpsichord,t1,w1,csembaló
hi,harpsichord,t1,w1,हार्पसीकोर्ड
ps,harpsichord,t1,w1,هارپسسورډ
ar,hatchet,t1,w1,فأس
fa,hatchet,t1,w1,چنگال
de,hatchet,t1,w1,beil
en,hatchet,t1,w1,hatchet
nl,hatchet,t1,w1,bijl
pt,hatchet,t1,w1,machadinha
zh,hatchet,t1,w1,斧头
es,hatchet,t1,w1,hacha
da,hatchet,t1,w1,økse
fi,hatchet,t1,w1,kirves
fr,hatchet,t1,w1,hachette
id,hatchet,t1,w1,kapak
it,hatchet,t1,w1,accetta
ja,hatchet,t1,w1,帽子
ko,hatchet,t1,w1,자귀
ms,hatchet,t1,w1,hatchet
no,hatchet,t1,w1,øks
tl,hatchet,t1,w1,palayok
pl,hatchet,t1,w1,topór
ru,hatchet,t1,w1,топорик
sv,hatchet,t1,w1,yxa
tr,hatchet,t1,w1,balta
zu,hatchet,t1,w1,i-hatchet
he,hatchet,t1,w1,גַרזֶן
hr,hatchet,t1,w1,sjekirica
ro,hatchet,t1,w1,topor
el,hatchet,t1,w1,μπαλτάς
th,hatchet,t1,w1,ขวานเล็ก
vi,hatchet,t1,w1,rìa
ga,hatchet,t1,w1,hatchet
hu,hatchet,t1,w1,szekerce
hi,hatchet,t1,w1,कुल्हाड़ी
ps,hatchet,t1,w1,سپکاوی
ar,hatred,t1,w1,كراهية
fa,hatred,t1,w1,نفرت
de,hatred,t1,w1,hass
en,hatred,t1,w1,hatred
nl,hatred,t1,w1,haat
pt,hatred,t1,w1,ódio
zh,hatred,t1,w1,仇
es,hatred,t1,w1,odio
da,hatred,t1,w1,had
fi,hatred,t1,w1,viha
fr,hatred,t1,w1,haine
id,hatred,t1,w1,kebencian
it,hatred,t1,w1,odio
ja,hatred,t1,w1,憎しみ
ko,hatred,t1,w1,증오
ms,hatred,t1,w1,kebencian
no,hatred,t1,w1,hat
tl,hatred,t1,w1,galit
pl,hatred,t1,w1,nienawiść
ru,hatred,t1,w1,ненависть
sv,hatred,t1,w1,hat
tr,hatred,t1,w1,kin
zu,hatred,t1,w1,inzondo
he,hatred,t1,w1,שנאה
hr,hatred,t1,w1,mržnja
ro,hatred,t1,w1,ură
el,hatred,t1,w1,έχθρα
th,hatred,t1,w1,ความเกลียดชัง
vi,hatred,t1,w1,sự
ga,hatred,t1,w1,fuath
hu,hatred,t1,w1,gyűlölet
hi,hatred,t1,w1,घृणा
ps,hatred,t1,w1,نفرت
ar,health,t1,w1,الصحة
fa,health,t1,w1,سلامتی
de,health,t1,w1,gesundheit
en,health,t1,w1,health
nl,health,t1,w1,gezondheid
pt,health,t1,w1,saúde
zh,health,t1,w1,健康
es,health,t1,w1,salud
da,health,t1,w1,sundhed
fi,health,t1,w1,terveys
fr,health,t1,w1,santé
id,health,t1,w1,kesehatan
it,health,t1,w1,salute
ja,health,t1,w1,健康
ko,health,t1,w1,건강
ms,health,t1,w1,kesihatan
no,health,t1,w1,helse
tl,health,t1,w1,kalusugan
pl,health,t1,w1,zdrowie
ru,health,t1,w1,здоровье
sv,health,t1,w1,hälsa
tr,health,t1,w1,sağlık
zu,health,t1,w1,impilo
he,health,t1,w1,בְּרִיאוּת
hr,health,t1,w1,zdravlje
ro,health,t1,w1,sănătate
el,health,t1,w1,υγεία
th,health,t1,w1,สุขภาพ
vi,health,t1,w1,sức
ga,health,t1,w1,sláinte
